job_id,job_title,rule_based_skills,rule_based_skill_count
JOB01378,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB01379,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB01380,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB01381,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB01382,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']",4
JOB01383,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB01384,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB01385,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']",4
JOB01386,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB01387,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB01388,Database Administrator,"['Cloud Computing', 'Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",7
JOB01389,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB01390,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB01391,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB01392,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB01393,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB01394,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB01395,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB01396,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']",5
JOB01397,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB01398,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB01399,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB01400,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB01401,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB01402,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB01403,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB01404,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB01405,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB01406,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB01407,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB01408,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB01409,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB01410,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB01411,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB01412,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB01413,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB01414,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']",4
JOB01415,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB01416,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB01417,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB01418,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB01419,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB01420,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB01421,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB01422,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB01423,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB01424,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB01425,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB01426,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB01427,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB01428,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB01429,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB01430,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB01431,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB01432,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB01433,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']",5
JOB01434,Database Administrator,"['Cloud Computing', 'Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",7
JOB01435,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB01436,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB01437,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB01438,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB01439,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB01440,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB01441,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB01442,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB01443,BI Analyst,"['Cloud Computing', 'DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",6
JOB01444,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB01445,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB01446,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB01447,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB01448,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB01449,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB01450,Machine Learning Engineer,"['Cloud Computing', 'Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",6
JOB01451,Database Administrator,"['Cloud Computing', 'Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",7
JOB01452,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB01453,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB01454,Data Engineer,"['AWS', 'ETL', 'Oracle', 'Python', 'SQL', 'Spark']",6
JOB01455,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB01456,Power BI Developer,"['Cloud Computing', 'DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",6
JOB01457,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB01458,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB01459,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB01460,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB01461,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB01462,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB01463,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB01464,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB01465,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB01466,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB01467,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']",4
JOB01468,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB01469,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Oracle', 'Python', 'Scikit-learn', 'TensorFlow']",6
JOB01470,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB01471,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB01472,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB01473,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB01474,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB01475,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB01476,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB01477,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB01478,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB01479,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB01480,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB01481,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB01482,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']",4
JOB01483,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB01484,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB01485,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB01486,Financial Analyst,"['Cloud Computing', 'Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",6
JOB01487,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB01488,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Oracle', 'Power BI', 'SQL']",6
JOB01489,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB01490,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB01491,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']",5
JOB01492,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']",4
JOB01493,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB01494,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB01495,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB01496,BI Analyst,"['Cloud Computing', 'DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",6
JOB01497,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB01498,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB01499,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB01500,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB01501,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB01502,Full Stack Developer,"['CSS', 'Cloud Computing', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",8
JOB01503,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB01504,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB01505,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB01506,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB01507,Data Scientist,"['Machine Learning', 'Oracle', 'Pandas', 'Python', 'SQL', 'Statistics']",6
JOB01508,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB01509,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB01510,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB01511,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB01512,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB01513,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB01514,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB01515,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB01516,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB01517,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']",5
JOB01518,Data Scientist,"['Machine Learning', 'Oracle', 'Pandas', 'Python', 'SQL', 'Statistics']",6
JOB01519,SQL Developer,"['Database', 'ETL', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB01520,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB01521,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB01522,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB01523,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB01524,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB01525,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB01526,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB01527,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB01528,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB01529,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB01530,Web Developer,"['CSS', 'Cloud Computing', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",8
JOB01531,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB01532,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB01533,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB01534,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB01535,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB01536,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB01537,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB01538,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB01539,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB01540,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB01541,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB01542,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB01543,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB01544,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB01545,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB01546,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB01547,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB01548,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB01549,DevOps Engineer,"['AWS', 'Cloud Computing', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",6
JOB01550,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB01551,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB01552,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']",5
JOB01553,Business Analyst,"['Business Analysis', 'Excel', 'Oracle', 'Power BI', 'Requirements Gathering', 'SQL']",6
JOB01554,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB01555,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB01556,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB01557,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB01558,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB01559,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB01560,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB01561,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB01562,Business Analyst,"['Business Analysis', 'Cloud Computing', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",6
JOB01563,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB01564,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB01565,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB01566,Machine Learning Engineer,"['Cloud Computing', 'Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",6
JOB01567,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB01568,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB01569,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB01570,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB01571,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB01572,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB01573,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB01574,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB01575,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB01576,Marketing Analyst,"['Cloud Computing', 'Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",6
JOB01577,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB01578,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB01579,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB01580,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB01581,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB01582,Data Engineer,"['AWS', 'Cloud Computing', 'ETL', 'Python', 'SQL', 'Spark']",6
JOB01583,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB01584,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB01585,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB01586,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB01587,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB01588,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB01589,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB01590,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB01591,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB01592,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB01593,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']",4
JOB01594,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']",4
JOB01595,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB01596,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB01597,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB01598,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB01599,Data Engineer,"['AWS', 'ETL', 'Oracle', 'Python', 'SQL', 'Spark']",6
JOB01600,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']",4
JOB01601,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB01602,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']",4
JOB01603,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
