job_id,job_title,normalized_skills
JOB02029,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB02030,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB02031,Python Developer,"['Cloud Computing', 'Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB02032,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB02033,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB02034,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB02035,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB02036,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB02037,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB02038,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB02039,Data Scientist,"['Machine Learning', 'Oracle', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB02040,Data Analyst,"['Cloud Computing', 'Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB02041,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB02042,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB02043,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB02044,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB02045,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB02046,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB02047,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB02048,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB02049,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB02050,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB02051,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Oracle', 'Power BI', 'Python', 'SQL']"
JOB02052,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB02053,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB02054,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB02055,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB02056,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB02057,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB02058,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']"
JOB02059,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB02060,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB02061,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB02062,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB02063,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB02064,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB02065,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB02066,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB02067,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB02068,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB02069,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB02070,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB02071,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']"
JOB02072,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB02073,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB02074,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB02075,Product Analyst,"['Cloud Computing', 'Excel', 'Product Analytics', 'Python', 'SQL']"
JOB02076,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB02077,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB02078,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB02079,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB02080,QA Engineer,"['Automation Testing', 'Java', 'Oracle', 'Python', 'SQL', 'Selenium']"
JOB02081,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']"
JOB02082,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB02083,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB02084,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB02085,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB02086,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB02087,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB02088,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB02089,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB02090,Web Developer,"['CSS', 'Cloud Computing', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB02091,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB02092,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB02093,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB02094,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB02095,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB02096,QA Engineer,"['Automation Testing', 'Java', 'Oracle', 'Python', 'SQL', 'Selenium']"
JOB02097,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB02098,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB02099,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB02100,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB02101,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB02102,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB02103,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB02104,Software Engineer,"['Git', 'Java', 'Oracle', 'Python', 'REST API', 'SQL']"
JOB02105,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB02106,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB02107,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB02108,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB02109,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB02110,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB02111,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']"
JOB02112,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB02113,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB02114,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB02115,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB02116,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB02117,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB02118,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB02119,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB02120,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB02121,Product Analyst,"['Cloud Computing', 'Excel', 'Product Analytics', 'Python', 'SQL']"
JOB02122,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB02123,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB02124,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']"
JOB02125,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB02126,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB02127,Software Engineer,"['Cloud Computing', 'Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB02128,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB02129,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB02130,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB02131,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB02132,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB02133,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB02134,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB02135,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB02136,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB02137,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB02138,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB02139,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB02140,Financial Analyst,"['Excel', 'Financial Modeling', 'Oracle', 'Power BI', 'SQL', 'Statistics']"
JOB02141,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB02142,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB02143,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB02144,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB02145,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB02146,Financial Analyst,"['Cloud Computing', 'Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB02147,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB02148,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB02149,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB02150,Data Scientist,"['Machine Learning', 'Oracle', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB02151,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB02152,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB02153,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB02154,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB02155,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB02156,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB02157,Power BI Developer,"['DAX', 'Excel', 'Oracle', 'Power BI', 'Power Query', 'SQL']"
JOB02158,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB02159,Data Analyst,"['Cloud Computing', 'Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB02160,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']"
JOB02161,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB02162,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB02163,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB02164,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB02165,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB02166,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB02167,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB02168,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB02169,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB02170,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB02171,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB02172,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB02173,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB02174,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB02175,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB02176,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB02177,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB02178,Data Analyst,"['Excel', 'Oracle', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB02179,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB02180,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB02181,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB02182,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB02183,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB02184,Marketing Analyst,"['Cloud Computing', 'Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']"
JOB02185,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB02186,Full Stack Developer,"['CSS', 'Cloud Computing', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB02187,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB02188,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB02189,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB02190,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB02191,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB02192,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB02193,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']"
JOB02194,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB02195,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB02196,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB02197,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB02198,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB02199,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB02200,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB02201,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB02202,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB02203,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB02204,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB02205,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB02206,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB02207,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB02208,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB02209,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB02210,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB02211,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB02212,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB02213,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB02214,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB02215,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB02216,Data Engineer,"['AWS', 'ETL', 'Oracle', 'Python', 'SQL', 'Spark']"
JOB02217,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB02218,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB02219,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB02220,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB02221,Data Engineer,"['AWS', 'ETL', 'Oracle', 'Python', 'SQL', 'Spark']"
JOB02222,Financial Analyst,"['Excel', 'Financial Modeling', 'Oracle', 'Power BI', 'SQL', 'Statistics']"
JOB02223,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB02224,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB02225,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB02226,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB02227,QA Engineer,"['Automation Testing', 'Cloud Computing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB02228,QA Engineer,"['Automation Testing', 'Cloud Computing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB02229,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB02230,Software Engineer,"['Cloud Computing', 'Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB02231,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB02232,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB02233,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB02234,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB02235,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB02236,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB02237,SQL Developer,"['Database', 'ETL', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB02238,BI Analyst,"['Cloud Computing', 'DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB02239,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB02240,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB02241,Data Scientist,"['Machine Learning', 'Oracle', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB02242,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']"
JOB02243,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB02244,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Oracle', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB02245,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']"
JOB02246,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB02247,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB02248,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB02249,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB02250,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB02251,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB02252,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB02253,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB02254,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB02255,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB02256,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB02257,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB02258,Web Developer,"['CSS', 'Cloud Computing', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB02259,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB02260,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB02261,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
