job_id,job_title,skill,job_title_dup,skill_category
JOB03189,Data Scientist,SQL,Data Scientist,Database
JOB03189,Data Scientist,Statistics,Data Scientist,Data Analytics
JOB03190,SQL Developer,Database,SQL Developer,Database
JOB03190,SQL Developer,ETL,SQL Developer,Data Engineering
JOB03190,SQL Developer,MySQL,SQL Developer,Database
JOB03190,SQL Developer,PostgreSQL,SQL Developer,Database
JOB03190,SQL Developer,SQL,SQL Developer,Database
JOB03191,Financial Analyst,Excel,Financial Analyst,Data Analytics
JOB03191,Financial Analyst,Financial Modeling,Financial Analyst,Business
JOB03191,Financial Analyst,Power BI,Financial Analyst,Data Analytics
JOB03191,Financial Analyst,SQL,Financial Analyst,Database
JOB03191,Financial Analyst,Statistics,Financial Analyst,Data Analytics
JOB03192,Web Developer,CSS,Web Developer,Programming
JOB03192,Web Developer,Git,Web Developer,DevOps
JOB03192,Web Developer,HTML,Web Developer,Programming
JOB03192,Web Developer,Java,Web Developer,Programming
JOB03192,Web Developer,JavaScript,Web Developer,Programming
JOB03192,Web Developer,Machine Learning,Web Developer,Machine Learning
JOB03192,Web Developer,React,Web Developer,Programming
JOB03193,Software Engineer,Git,Software Engineer,DevOps
JOB03193,Software Engineer,Java,Software Engineer,Programming
JOB03193,Software Engineer,Python,Software Engineer,Programming
JOB03193,Software Engineer,REST API,Software Engineer,Software Engineering
JOB03193,Software Engineer,SQL,Software Engineer,Database
JOB03194,Python Developer,Django,Python Developer,Programming
JOB03194,Python Developer,Flask,Python Developer,Programming
JOB03194,Python Developer,Git,Python Developer,DevOps
JOB03194,Python Developer,Python,Python Developer,Programming
JOB03194,Python Developer,SQL,Python Developer,Database
JOB03195,Financial Analyst,Excel,Financial Analyst,Data Analytics
JOB03195,Financial Analyst,Financial Modeling,Financial Analyst,Business
JOB03195,Financial Analyst,Power BI,Financial Analyst,Data Analytics
JOB03195,Financial Analyst,SQL,Financial Analyst,Database
JOB03195,Financial Analyst,Statistics,Financial Analyst,Data Analytics
JOB03196,Business Analyst,Business Analysis,Business Analyst,Business
JOB03196,Business Analyst,Excel,Business Analyst,Data Analytics
JOB03196,Business Analyst,Power BI,Business Analyst,Data Analytics
JOB03196,Business Analyst,Requirements Gathering,Business Analyst,Business
JOB03196,Business Analyst,SQL,Business Analyst,Database
JOB03197,Cloud Engineer,AWS,Cloud Engineer,Cloud
JOB03197,Cloud Engineer,Azure,Cloud Engineer,Cloud
JOB03197,Cloud Engineer,Cloud Computing,Cloud Engineer,Cloud
JOB03197,Cloud Engineer,Docker,Cloud Engineer,DevOps
JOB03197,Cloud Engineer,Linux,Cloud Engineer,DevOps
JOB03198,Python Developer,Django,Python Developer,Programming
JOB03198,Python Developer,Flask,Python Developer,Programming
JOB03198,Python Developer,Git,Python Developer,DevOps
JOB03198,Python Developer,Python,Python Developer,Programming
JOB03198,Python Developer,SQL,Python Developer,Database
JOB03199,Python Developer,Django,Python Developer,Programming
JOB03199,Python Developer,Flask,Python Developer,Programming
JOB03199,Python Developer,Git,Python Developer,DevOps
JOB03199,Python Developer,Python,Python Developer,Programming
JOB03199,Python Developer,SQL,Python Developer,Database
JOB03200,Machine Learning Engineer,Docker,Machine Learning Engineer,DevOps
JOB03200,Machine Learning Engineer,Machine Learning,Machine Learning Engineer,Machine Learning
JOB03200,Machine Learning Engineer,Python,Machine Learning Engineer,Programming
JOB03200,Machine Learning Engineer,Scikit-learn,Machine Learning Engineer,Machine Learning
JOB03200,Machine Learning Engineer,TensorFlow,Machine Learning Engineer,Machine Learning
JOB03201,Data Engineer,AWS,Data Engineer,Cloud
JOB03201,Data Engineer,ETL,Data Engineer,Data Engineering
JOB03201,Data Engineer,Python,Data Engineer,Programming
JOB03201,Data Engineer,SQL,Data Engineer,Database
JOB03201,Data Engineer,Spark,Data Engineer,Machine Learning
JOB03202,Data Scientist,Machine Learning,Data Scientist,Machine Learning
JOB03202,Data Scientist,Pandas,Data Scientist,Machine Learning
JOB03202,Data Scientist,Python,Data Scientist,Programming
JOB03202,Data Scientist,SQL,Data Scientist,Database
JOB03202,Data Scientist,Statistics,Data Scientist,Data Analytics
JOB03203,Business Analyst,Business Analysis,Business Analyst,Business
JOB03203,Business Analyst,Excel,Business Analyst,Data Analytics
JOB03203,Business Analyst,Power BI,Business Analyst,Data Analytics
JOB03203,Business Analyst,Requirements Gathering,Business Analyst,Business
JOB03203,Business Analyst,SQL,Business Analyst,Database
JOB03204,Python Developer,Django,Python Developer,Programming
JOB03204,Python Developer,Flask,Python Developer,Programming
JOB03204,Python Developer,Git,Python Developer,DevOps
JOB03204,Python Developer,Python,Python Developer,Programming
JOB03204,Python Developer,SQL,Python Developer,Database
JOB03205,Python Developer,Django,Python Developer,Programming
JOB03205,Python Developer,Flask,Python Developer,Programming
JOB03205,Python Developer,Git,Python Developer,DevOps
JOB03205,Python Developer,Python,Python Developer,Programming
JOB03205,Python Developer,SQL,Python Developer,Database
JOB03206,Product Analyst,Excel,Product Analyst,Data Analytics
JOB03206,Product Analyst,Product Analytics,Product Analyst,Data Analytics
JOB03206,Product Analyst,Python,Product Analyst,Programming
JOB03206,Product Analyst,SQL,Product Analyst,Database
JOB03207,Business Analyst,Business Analysis,Business Analyst,Business
JOB03207,Business Analyst,Excel,Business Analyst,Data Analytics
JOB03207,Business Analyst,Power BI,Business Analyst,Data Analytics
JOB03207,Business Analyst,Requirements Gathering,Business Analyst,Business
JOB03207,Business Analyst,SQL,Business Analyst,Database
JOB03208,Full Stack Developer,CSS,Full Stack Developer,Programming
JOB03208,Full Stack Developer,HTML,Full Stack Developer,Programming
JOB03208,Full Stack Developer,Java,Full Stack Developer,Programming
JOB03208,Full Stack Developer,JavaScript,Full Stack Developer,Programming
JOB03208,Full Stack Developer,Machine Learning,Full Stack Developer,Machine Learning
JOB03208,Full Stack Developer,Node,Full Stack Developer,Programming
JOB03208,Full Stack Developer,React,Full Stack Developer,Programming
JOB03209,Product Analyst,Cloud Computing,Product Analyst,Cloud
JOB03209,Product Analyst,Excel,Product Analyst,Data Analytics
JOB03209,Product Analyst,Product Analytics,Product Analyst,Data Analytics
JOB03209,Product Analyst,Python,Product Analyst,Programming
JOB03209,Product Analyst,SQL,Product Analyst,Database
JOB03210,Business Analyst,Business Analysis,Business Analyst,Business
JOB03210,Business Analyst,Excel,Business Analyst,Data Analytics
JOB03210,Business Analyst,Power BI,Business Analyst,Data Analytics
JOB03210,Business Analyst,Requirements Gathering,Business Analyst,Business
JOB03210,Business Analyst,SQL,Business Analyst,Database
JOB03211,Data Engineer,AWS,Data Engineer,Cloud
JOB03211,Data Engineer,ETL,Data Engineer,Data Engineering
JOB03211,Data Engineer,Python,Data Engineer,Programming
JOB03211,Data Engineer,SQL,Data Engineer,Database
JOB03211,Data Engineer,Spark,Data Engineer,Machine Learning
JOB03212,BI Analyst,DAX,BI Analyst,Data Analytics
JOB03212,BI Analyst,Data Visualization,BI Analyst,Data Analytics
JOB03212,BI Analyst,Excel,BI Analyst,Data Analytics
JOB03212,BI Analyst,Power BI,BI Analyst,Data Analytics
JOB03212,BI Analyst,SQL,BI Analyst,Database
JOB03213,Data Analyst,Excel,Data Analyst,Data Analytics
JOB03213,Data Analyst,Power BI,Data Analyst,Data Analytics
JOB03213,Data Analyst,Python,Data Analyst,Programming
JOB03213,Data Analyst,SQL,Data Analyst,Database
JOB03213,Data Analyst,Tableau,Data Analyst,Data Analytics
JOB03214,Financial Analyst,Excel,Financial Analyst,Data Analytics
JOB03214,Financial Analyst,Financial Modeling,Financial Analyst,Business
JOB03214,Financial Analyst,Power BI,Financial Analyst,Data Analytics
JOB03214,Financial Analyst,SQL,Financial Analyst,Database
JOB03214,Financial Analyst,Statistics,Financial Analyst,Data Analytics
JOB03215,Machine Learning Engineer,Docker,Machine Learning Engineer,DevOps
JOB03215,Machine Learning Engineer,Machine Learning,Machine Learning Engineer,Machine Learning
JOB03215,Machine Learning Engineer,Python,Machine Learning Engineer,Programming
JOB03215,Machine Learning Engineer,Scikit-learn,Machine Learning Engineer,Machine Learning
JOB03215,Machine Learning Engineer,TensorFlow,Machine Learning Engineer,Machine Learning
JOB03216,Data Scientist,Machine Learning,Data Scientist,Machine Learning
JOB03216,Data Scientist,Pandas,Data Scientist,Machine Learning
JOB03216,Data Scientist,Python,Data Scientist,Programming
JOB03216,Data Scientist,SQL,Data Scientist,Database
JOB03216,Data Scientist,Statistics,Data Scientist,Data Analytics
JOB03217,Product Analyst,Excel,Product Analyst,Data Analytics
JOB03217,Product Analyst,Product Analytics,Product Analyst,Data Analytics
JOB03217,Product Analyst,Python,Product Analyst,Programming
JOB03217,Product Analyst,SQL,Product Analyst,Database
JOB03218,BI Analyst,DAX,BI Analyst,Data Analytics
JOB03218,BI Analyst,Data Visualization,BI Analyst,Data Analytics
JOB03218,BI Analyst,Excel,BI Analyst,Data Analytics
JOB03218,BI Analyst,Power BI,BI Analyst,Data Analytics
JOB03218,BI Analyst,SQL,BI Analyst,Database
JOB03219,BI Analyst,Cloud Computing,BI Analyst,Cloud
JOB03219,BI Analyst,DAX,BI Analyst,Data Analytics
JOB03219,BI Analyst,Data Visualization,BI Analyst,Data Analytics
JOB03219,BI Analyst,Excel,BI Analyst,Data Analytics
JOB03219,BI Analyst,Power BI,BI Analyst,Data Analytics
JOB03219,BI Analyst,SQL,BI Analyst,Database
JOB03220,Machine Learning Engineer,Docker,Machine Learning Engineer,DevOps
JOB03220,Machine Learning Engineer,Machine Learning,Machine Learning Engineer,Machine Learning
JOB03220,Machine Learning Engineer,Python,Machine Learning Engineer,Programming
JOB03220,Machine Learning Engineer,Scikit-learn,Machine Learning Engineer,Machine Learning
JOB03220,Machine Learning Engineer,TensorFlow,Machine Learning Engineer,Machine Learning
JOB03221,Web Developer,CSS,Web Developer,Programming
JOB03221,Web Developer,Git,Web Developer,DevOps
JOB03221,Web Developer,HTML,Web Developer,Programming
JOB03221,Web Developer,Java,Web Developer,Programming
JOB03221,Web Developer,JavaScript,Web Developer,Programming
JOB03221,Web Developer,Machine Learning,Web Developer,Machine Learning
JOB03221,Web Developer,React,Web Developer,Programming
JOB03222,Full Stack Developer,CSS,Full Stack Developer,Programming
JOB03222,Full Stack Developer,HTML,Full Stack Developer,Programming
JOB03222,Full Stack Developer,Java,Full Stack Developer,Programming
JOB03222,Full Stack Developer,JavaScript,Full Stack Developer,Programming
JOB03222,Full Stack Developer,Machine Learning,Full Stack Developer,Machine Learning
JOB03222,Full Stack Developer,Node,Full Stack Developer,Programming
JOB03222,Full Stack Developer,React,Full Stack Developer,Programming
JOB03223,Power BI Developer,DAX,Power BI Developer,Data Analytics
JOB03223,Power BI Developer,Excel,Power BI Developer,Data Analytics
JOB03223,Power BI Developer,Power BI,Power BI Developer,Data Analytics
JOB03223,Power BI Developer,Power Query,Power BI Developer,Data Analytics
JOB03223,Power BI Developer,SQL,Power BI Developer,Database
JOB03224,BI Analyst,DAX,BI Analyst,Data Analytics
JOB03224,BI Analyst,Data Visualization,BI Analyst,Data Analytics
JOB03224,BI Analyst,Excel,BI Analyst,Data Analytics
JOB03224,BI Analyst,Power BI,BI Analyst,Data Analytics
JOB03224,BI Analyst,SQL,BI Analyst,Database
JOB03225,Cloud Engineer,AWS,Cloud Engineer,Cloud
JOB03225,Cloud Engineer,Azure,Cloud Engineer,Cloud
JOB03225,Cloud Engineer,Cloud Computing,Cloud Engineer,Cloud
JOB03225,Cloud Engineer,Docker,Cloud Engineer,DevOps
JOB03225,Cloud Engineer,Linux,Cloud Engineer,DevOps
JOB03226,Full Stack Developer,CSS,Full Stack Developer,Programming
JOB03226,Full Stack Developer,HTML,Full Stack Developer,Programming
JOB03226,Full Stack Developer,Java,Full Stack Developer,Programming
JOB03226,Full Stack Developer,JavaScript,Full Stack Developer,Programming
JOB03226,Full Stack Developer,Machine Learning,Full Stack Developer,Machine Learning
JOB03226,Full Stack Developer,Node,Full Stack Developer,Programming
JOB03226,Full Stack Developer,React,Full Stack Developer,Programming
JOB03227,Software Engineer,Git,Software Engineer,DevOps
JOB03227,Software Engineer,Java,Software Engineer,Programming
JOB03227,Software Engineer,Python,Software Engineer,Programming
JOB03227,Software Engineer,REST API,Software Engineer,Software Engineering
JOB03227,Software Engineer,SQL,Software Engineer,Database
JOB03228,DevOps Engineer,AWS,DevOps Engineer,Cloud
JOB03228,DevOps Engineer,Docker,DevOps Engineer,DevOps
JOB03228,DevOps Engineer,Jenkins,DevOps Engineer,DevOps
JOB03228,DevOps Engineer,Kubernetes,DevOps Engineer,DevOps
JOB03228,DevOps Engineer,Linux,DevOps Engineer,DevOps
JOB03229,Python Developer,Django,Python Developer,Programming
JOB03229,Python Developer,Flask,Python Developer,Programming
JOB03229,Python Developer,Git,Python Developer,DevOps
JOB03229,Python Developer,Python,Python Developer,Programming
JOB03229,Python Developer,SQL,Python Developer,Database
JOB03230,HR Analyst,Data Analysis,HR Analyst,Data Analytics
JOB03230,HR Analyst,Excel,HR Analyst,Data Analytics
JOB03230,HR Analyst,HR Analytics,HR Analyst,Data Analytics
JOB03230,HR Analyst,Power BI,HR Analyst,Data Analytics
JOB03230,HR Analyst,SQL,HR Analyst,Database
JOB03231,HR Analyst,Cloud Computing,HR Analyst,Cloud
JOB03231,HR Analyst,Data Analysis,HR Analyst,Data Analytics
JOB03231,HR Analyst,Excel,HR Analyst,Data Analytics
JOB03231,HR Analyst,HR Analytics,HR Analyst,Data Analytics
JOB03231,HR Analyst,Power BI,HR Analyst,Data Analytics
JOB03231,HR Analyst,SQL,HR Analyst,Database
JOB03232,Power BI Developer,DAX,Power BI Developer,Data Analytics
JOB03232,Power BI Developer,Excel,Power BI Developer,Data Analytics
JOB03232,Power BI Developer,Power BI,Power BI Developer,Data Analytics
JOB03232,Power BI Developer,Power Query,Power BI Developer,Data Analytics
JOB03232,Power BI Developer,SQL,Power BI Developer,Database
JOB03233,Cloud Engineer,AWS,Cloud Engineer,Cloud
JOB03233,Cloud Engineer,Azure,Cloud Engineer,Cloud
JOB03233,Cloud Engineer,Cloud Computing,Cloud Engineer,Cloud
JOB03233,Cloud Engineer,Docker,Cloud Engineer,DevOps
JOB03233,Cloud Engineer,Linux,Cloud Engineer,DevOps
JOB03234,Machine Learning Engineer,Docker,Machine Learning Engineer,DevOps
JOB03234,Machine Learning Engineer,Machine Learning,Machine Learning Engineer,Machine Learning
JOB03234,Machine Learning Engineer,Python,Machine Learning Engineer,Programming
JOB03234,Machine Learning Engineer,Scikit-learn,Machine Learning Engineer,Machine Learning
JOB03234,Machine Learning Engineer,TensorFlow,Machine Learning Engineer,Machine Learning
JOB03235,Product Analyst,Excel,Product Analyst,Data Analytics
JOB03235,Product Analyst,Product Analytics,Product Analyst,Data Analytics
JOB03235,Product Analyst,Python,Product Analyst,Programming
JOB03235,Product Analyst,SQL,Product Analyst,Database
JOB03236,Machine Learning Engineer,Cloud Computing,Machine Learning Engineer,Cloud
JOB03236,Machine Learning Engineer,Docker,Machine Learning Engineer,DevOps
JOB03236,Machine Learning Engineer,Machine Learning,Machine Learning Engineer,Machine Learning
JOB03236,Machine Learning Engineer,Python,Machine Learning Engineer,Programming
JOB03236,Machine Learning Engineer,Scikit-learn,Machine Learning Engineer,Machine Learning
JOB03236,Machine Learning Engineer,TensorFlow,Machine Learning Engineer,Machine Learning
JOB03237,Machine Learning Engineer,Docker,Machine Learning Engineer,DevOps
JOB03237,Machine Learning Engineer,Machine Learning,Machine Learning Engineer,Machine Learning
JOB03237,Machine Learning Engineer,Python,Machine Learning Engineer,Programming
JOB03237,Machine Learning Engineer,Scikit-learn,Machine Learning Engineer,Machine Learning
JOB03237,Machine Learning Engineer,TensorFlow,Machine Learning Engineer,Machine Learning
JOB03238,Business Analyst,Business Analysis,Business Analyst,Business
JOB03238,Business Analyst,Excel,Business Analyst,Data Analytics
JOB03238,Business Analyst,Power BI,Business Analyst,Data Analytics
JOB03238,Business Analyst,Requirements Gathering,Business Analyst,Business
JOB03238,Business Analyst,SQL,Business Analyst,Database
